Cas,FVE_vyroba_kW,Spotreba_kW,Cena_nakup_Kc_kWh,Cena_prodej_Kc_kWh,Pozadavek_TUV_kW,Pozadavek_topeni_kW,Venkovni_teplota_C,Baterie_vykon_kW,Baterie_nabijeni_kW,Baterie_vybijeni_kW,Baterie_SOC_kWh,Baterie_SOC_procenta,Sit_nakup_kW,Sit_prodej_kW,Naklady_nakup_Kc,Prijmy_prodej_Kc,Celkove_naklady_Kc,Ohrev_dolni_kW,Ohrev_horni_kW,Ohrev_celkem_kW,Odber_dolni_kW,Odber_horni_kW,Akumulace_dolni_kWh,Akumulace_horni_kWh,Akumulace_dolni_procenta,Akumulace_horni_procenta,Teplota_dolni_C,Teplota_horni_C,Rezim_menic,Horni_akumulace,Dolni_akumulace,Maximalni_ohrev,Blokovani_ohrevu,Cilovy_SOC_procenta,Rezervovany_vykon_W,Minimalni_SOC_procenta,FVE_prebytek_kW,Nevyuzita_FVE_kW,Energeticka_bilance_kW
2025-07-09T15:00:00+02:00,5.0698,0.75,3.5553097,0.8,1.0,1.9428571428571428,14.0,4.060612,4.060612,0.0,14.28139,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.628782,6.3701095,57.31780764559526,40.62893725583991,61.52479420507739,63.283021765127955,Manual,False,False,False,False,82,4060,30,4.3198,0.0,0.259188
2025-07-09T16:00:00+02:00,4.3858,0.75,3.7393113999999996,1.41,0.0,1.7485714285714284,14.8,0.79214367,0.79214367,0.0,15.026005,86,0.0,0.0,0.0,0.0,0.0,0.0,2.793094,2.793094,0.0,0.0,24.133372,10.338344,53.97337938789266,65.93857290919237,59.68535866334096,74.67235780913657,Back Up Mode,True,False,False,False,86,792,30,3.6357999999999997,0.0,0.05056232999999999
2025-07-09T17:00:00+02:00,3.5931,0.75,3.8762108,1.51,0.0,1.7485714285714284,14.8,0.0,0.0,0.0,15.026005,86,0.0,0.0,0.0,0.0,0.0,0.0,2.8431,2.8431,0.0,0.0,23.965287,13.000046,53.597463603127316,82.91506657099576,59.478604981720025,82.3117799569481,Back Up Mode,True,False,False,False,86,0,30,2.8431,0.0,0.0
2025-07-09T18:00:00+02:00,2.6648,0.75,4.4724504,1.95,5.0,1.9185714285714286,14.1,0.0,0.0,0.0,15.026005,86,0.0,0.0,0.0,0.0,0.0,0.0,1.9148,1.9148,0.0,5.0,24.58232,8.9262514,54.97743471548781,56.932162321613646,60.237589093518295,70.61947304472613,Back Up Mode,True,False,False,False,86,0,30,1.9148,0.0,0.0
2025-07-09T19:00:00+02:00,1.2731,0.75,5.5927561,2.32,0.0,2.1614285714285715,13.1,0.491714,0.491714,0.0,15.488216,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.952388,9.2173432,53.56861547445619,58.78876313481623,59.4627385109509,71.45494341066731,Back Up Mode,False,False,False,False,89,491,30,0.5230999999999999,0.0,0.031385999999999914
2025-07-09T20:00:00+02:00,0.211,0.75,5.564693199999999,2.76,0.0,2.282857142857143,12.6,-0.57340426,0.0,0.57340426,14.878211,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.485363,9.3449337,52.524131615813026,59.60254293231284,58.88827238869717,71.82114431954078,Back Up Mode,False,False,False,False,85,0,30,0,0.0,0.034404259999999964
2025-07-09T21:00:00+02:00,0.0,0.5,5.5500764,2.75,0.0,2.4042857142857144,12.1,-0.53191489,0.0,0.53191489,14.312344,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.113793,9.3773751,51.69312927684609,59.80945611097823,58.431221102265354,71.91425524994021,Back Up Mode,False,False,False,False,82,0,30,0,0.0,0.03191489000000003
2025-07-09T22:00:00+02:00,0.0,0.5,4.9529535,2.31,0.0,2.452857142857143,11.9,-0.53191489,0.0,0.53191489,13.746477,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.798344,9.3545251,50.98763944498458,59.66371745196523,58.043201694741526,71.84867285338436,Back Up Mode,False,False,False,False,79,0,30,0,0.0,0.03191489000000003
2025-07-09T23:00:00+02:00,0.0,0.5,4.5649065,2.02,0.0,2.452857142857143,11.9,-0.53191489,0.0,0.53191489,13.180611,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.516078,9.2996253,50.3563621453887,59.31356326237742,57.695999179963785,71.69110346806984,Back Up Mode,False,False,False,False,75,0,30,0,0.0,0.03191489000000003
2025-07-10T00:00:00+02:00,0.0,0.5,4.4557402999999995,1.94,0.0,2.3800000000000003,12.2,-0.53191489,0.0,0.53191489,12.614744,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.253614,9.2262278,49.76937127450401,58.84542964203141,57.37315420097721,71.48044333891414,Back Up Mode,False,False,False,False,72,0,30,0,0.0,0.03191489000000003
2025-07-10T01:00:00+02:00,0.0,0.5,4.3012353999999995,1.82,0.0,2.4285714285714284,12.0,-0.53191489,0.0,0.53191489,12.048877,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.00315,9.1422345,49.20921795258079,58.30971537909591,57.06506987391944,71.23937192059316,Back Up Mode,False,False,False,False,69,0,30,0,0.0,0.03191489000000003
2025-07-10T02:00:00+02:00,0.0,0.5,4.1034851,1.68,0.0,2.4285714285714284,12.0,-0.20085477,0.0,0.20085477,11.835201,68,0.31119651,0.0,1.276990241957001,0.0,1.276990241957001,0.0,0.0,0.0,0.0,0.0,21.760132,9.0522524,48.66571732978812,57.735804193574104,56.766144531383475,70.98111188710836,Back Up Mode,False,False,False,False,68,0,30,0,0.0,0.012051279999999998
2025-07-10T03:00:00+02:00,0.0,0.5,4.0229596,1.62,0.0,2.4285714285714284,12.0,0.0,0.0,0.0,11.835201,68,0.5,0.0,2.0114798,0.0,2.0114798,0.0,0.0,0.0,0.0,0.0,21.521903,8.958967,48.13292712549349,57.14082436418719,56.473109919021425,70.71337096388424,Back Up Mode,False,False,False,False,68,0,30,0,0.0,0.0
2025-07-10T04:00:00+02:00,0.0,0.5,4.0638213,1.65,0.0,2.4285714285714284,12.0,0.0,0.0,0.0,11.835201,68,0.5,0.0,2.03191065,0.0,2.03191065,0.0,0.0,0.0,0.0,0.0,21.286912,8.8639436,47.60737858649364,56.53475946743204,56.184058222571494,70.44064176034442,Back Up Mode,False,False,False,False,68,0,30,0,0.0,0.0
2025-07-10T05:00:00+02:00,0.0972,0.5,4.3838542,1.89,0.0,2.4285714285714284,12.0,-0.42851064,0.0,0.42851064,11.379339,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.054253,8.7680941,47.08704547784193,55.92342565574424,55.89787501281306,70.1655415450849,Back Up Mode,False,False,False,False,65,0,30,0,0.0,0.025710640000000007
2025-07-10T06:00:00+02:00,0.463,1.25,4.646037,2.08,1.2,2.21,12.9,-0.83723404,0.0,0.83723404,10.488665,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,20.823394,7.4719493,46.57073800153446,47.65653703260783,55.61390590084395,66.44544166467352,Back Up Mode,False,False,False,False,60,0,30,0,0.0,0.05023404000000009
2025-07-10T07:00:00+02:00,1.207,1.25,4.654386000000001,2.09,0.05,2.0885714285714285,13.4,-0.045744681,0.0,0.045744681,10.44,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,20.249608,7.6804125,45.28748717916859,48.986127720640994,54.908117948542724,67.04375747428844,Back Up Mode,False,False,False,False,60,0,30,0,0.0,0.0027446810000000266
2025-07-10T08:00:00+02:00,2.2565,1.25,5.1996392,2.03,0.0,1.9914285714285713,13.8,0.081538713,0.081538713,0.0,10.516646,60,0.0,0.0,0.0,0.0,0.0,0.0,0.91975669,0.91975669,0.0,0.0,19.80794,8.7264537,44.299713297943384,55.6578407079646,54.36484231386886,70.04602831858408,Back Up Mode,True,False,False,False,60,81,30,1.0065,0.0,0.0052045969999998665
2025-07-10T09:00:00+02:00,3.0846,1.0,4.079031,1.66,0.0,1.8457142857142856,14.4,0.094366443,0.094366443,0.0,10.605351,60,0.0,0.0,0.0,0.0,0.0,0.0,1.9842102,1.9842102,0.0,0.0,19.72214,10.47352,44.10782482286907,66.80073347683967,54.25930365257799,75.06033006457785,Back Up Mode,True,False,False,False,60,94,30,2.0846,0.0,0.006023357000000118
2025-07-10T10:00:00+02:00,3.8314,1.0,3.8207323,1.47,0.0,1.3600000000000003,16.4,0.068632657,0.068632657,0.0,10.669866,61,0.0,0.0,0.0,0.0,0.0,0.0,2.7583865,2.7583865,0.0,0.0,20.148579,12.467959,45.0615396179998,79.52138403890616,54.7838467898999,80.78462281750777,Back Up Mode,True,False,False,False,61,68,30,2.8314,0.0,0.004380842999999857
2025-07-10T11:00:00+02:00,5.2674,1.0,3.3945098,1.15,0.0,1.0442857142857145,17.7,0.251356,0.251356,0.0,10.90614,62,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,21.093725,15.167118,47.17532312222578,96.73678067447979,55.94642771722418,88.5315513035159,Back Up Mode,True,False,False,False,62,251,30,4.2674,0.0,0.016043999999999947
2025-07-10T12:00:00+02:00,6.2178,0.75,3.4172124,0.7,0.0,0.995714285714286,17.9,1.8703138,1.8703138,0.0,12.664235,72,0.0,0.0,0.0,0.0,0.0,0.98430023,2.4938042,3.47810443,0.0,0.0,23.678794,15.67875,52.95673277690976,100.0,59.12620302730038,90.0,Back Up Mode,True,True,False,False,72,1870,30,5.4678,0.0,0.11938177000000039
2025-07-10T13:00:00+02:00,6.241,0.75,2.6193232999999996,0.57,0.0,0.7528571428571432,18.9,0.0,0.0,0.0,12.664235,72,0.0,0.0,0.0,0.0,0.0,3.6756204,1.8153796,5.491,0.0,0.0,28.776362,15.67875,64.35725200893343,100.0,65.39648860491339,90.0,Back Up Mode,True,True,False,False,72,0,30,5.491,0.0,-4.440892098500626e-16
2025-07-10T14:00:00+02:00,5.9865,0.75,2.6166371,0.57,0.0,0.7528571428571432,18.9,0.0,0.0,0.0,12.664235,72,0.0,0.0,0.0,0.0,0.0,4.0481489,1.1883511,5.2365,0.0,0.0,33.604267,15.67875,75.15468007715795,100.0,71.33507404243687,90.0,Back Up Mode,True,True,False,False,72,0,30,5.2365,0.0,2.220446049250313e-16
2025-07-10T15:00:00+02:00,5.319,0.75,3.7518621,0.95,1.0,1.0199999999999998,17.8,0.0,0.0,0.0,12.664235,72,0.0,0.0,0.0,0.0,0.0,3.208798,1.360202,4.569,0.0,1.0,36.984602,15.444459,82.71467224953952,98.50567806744797,75.49306973724674,89.32755513035158,Back Up Mode,True,True,False,False,72,0,30,4.569,0.0,2.220446049250313e-16
2025-07-10T16:00:00+02:00,4.4931,0.75,3.7291716,1.4,0.0,1.7485714285714284,14.8,0.0,0.0,0.0,12.664235,72,0.0,0.0,0.0,0.0,0.0,3.7431,0.0,3.7431,0.0,0.0,40.40614,15.334998,90.36681338274259,97.80752929921071,79.70174736050842,89.01338818464482,Back Up Mode,False,True,False,False,72,0,30,3.7431,0.0,0.0
2025-07-10T17:00:00+02:00,3.7795,0.75,4.040552999999999,1.63,0.0,2.015714285714286,13.7,0.0,0.0,0.0,12.664235,72,0.0,0.0,0.0,0.0,0.0,3.0295,0.0,3.0295,0.0,0.0,42.651616,15.67875,95.38873605705463,100.0,82.46380483138006,90.0,Back Up Mode,False,True,False,False,72,0,30,3.0295,0.0,0.0
2025-07-10T18:00:00+02:00,2.7158,0.75,4.4294953999999995,1.92,5.0,2.1614285714285715,13.1,0.0,0.0,0.0,12.664235,72,0.0,0.0,0.0,0.0,0.0,0.0,1.9658,1.9658,0.0,5.0,41.683369,13.162931,93.22328803461548,83.95395678864706,81.27280841903851,82.77928055489117,Back Up Mode,True,False,False,False,72,0,30,1.9658000000000002,0.0,2.220446049250313e-16
2025-07-10T19:00:00+02:00,1.5288,0.75,5.4281114,2.2,0.0,2.3314285714285714,12.4,0.0,0.0,0.0,12.664235,72,0.0,0.0,0.0,0.0,0.0,0.0,0.7788,0.7788,0.0,0.0,40.115029,15.084425,89.7157545730997,96.20935980228015,79.34366501520485,88.29421191102608,Back Up Mode,True,False,False,False,72,0,30,0.7787999999999999,0.0,-1.1102230246251565e-16
2025-07-10T20:00:00+02:00,0.315,0.75,5.3931878,2.64,0.0,2.525714285714286,11.6,-0.46276596,0.0,0.46276596,12.171931,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.295761,15.466412,87.88349248455442,98.64569560711153,78.33592086650495,89.3905630232002,Back Up Mode,False,False,False,False,69,0,30,0,0.0,0.02776595999999998
2025-07-10T21:00:00+02:00,0.0,0.5,5.3911066000000005,2.63,0.0,2.55,11.5,-0.53191489,0.0,0.53191489,11.606064,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.68934,15.634749,86.52725471132551,99.71935900502271,77.58999009122903,89.87371155226023,Back Up Mode,False,False,False,False,66,0,30,0,0.0,0.03191489000000003
2025-07-10T22:00:00+02:00,0.0,0.5,5.0343744,2.37,0.0,2.6714285714285713,11.0,-0.53191489,0.0,0.53191489,11.040197,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.207631,15.67875,85.4499306386032,100.0,76.99746185123176,90.0,Back Up Mode,False,False,False,False,63,0,30,0,0.0,0.03191489000000003
2025-07-10T23:00:00+02:00,0.0,0.5,4.6472228,2.08,0.0,2.5742857142857143,11.4,-0.56197211,0.0,0.56197211,10.442354,60,0.0,0.0,0.0,0.0,0.0,0.0,0.028253787,0.028253787,0.0,0.0,37.799237,15.67875,84.53657280772325,100.0,76.4951150442478,90.0,Back Up Mode,False,False,False,False,60,0,30,0,0.0,0.03371832300000002
