Cas,FVE_vyroba_kW,Spotreba_kW,Cena_nakup_Kc_kWh,Cena_prodej_Kc_kWh,Pozadavek_TUV_kW,Pozadavek_topeni_kW,Venkovni_teplota_C,Baterie_vykon_kW,Baterie_nabijeni_kW,Baterie_vybijeni_kW,Baterie_SOC_kWh,Baterie_SOC_procenta,Sit_nakup_kW,Sit_prodej_kW,Naklady_nakup_Kc,Prijmy_prodej_Kc,Celkove_naklady_Kc,Ohrev_dolni_kW,Ohrev_horni_kW,Ohrev_celkem_kW,Odber_dolni_kW,Odber_horni_kW,Akumulace_dolni_kWh,Akumulace_horni_kWh,Akumulace_dolni_procenta,Akumulace_horni_procenta,Teplota_dolni_C,Teplota_horni_C,Rezim_menic,Horni_akumulace,Dolni_akumulace,Maximalni_ohrev,Blokovani_ohrevu,Cilovy_SOC_procenta,Rezervovany_vykon_W,Minimalni_SOC_procenta,FVE_prebytek_kW,Nevyuzita_FVE_kW,Energeticka_bilance_kW
2025-07-09T15:00:00+02:00,5.0698,0.75,3.5553097,0.8,1.0,1.9428571428571428,14.0,0.300612,0.300612,0.0,14.354361,82,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,23.30323,6.891659,52.116798007063494,43.95541098620744,58.66423890388492,64.77993494379335,Back Up Mode,True,False,False,False,82,300,30,4.3198,0.0,0.01918799999999976
2025-07-09T16:00:00+02:00,4.3858,0.75,3.7393113999999996,1.41,0.0,1.7485714285714284,14.8,0.0,0.0,0.0,14.354361,82,0.0,0.0,0.0,0.0,0.0,0.0,3.6358,3.6358,0.0,0.0,22.250484,11.262429,49.76237114714991,71.83244199952163,57.36930413093245,77.32459889978475,Back Up Mode,True,False,False,False,82,0,30,3.6357999999999997,0.0,-4.440892098500626e-16
2025-07-09T17:00:00+02:00,3.5931,0.75,3.8762108,1.51,0.0,1.7485714285714284,14.8,0.0,0.0,0.0,14.354361,82,0.0,0.0,0.0,0.0,0.0,0.0,2.8431,2.8431,0.0,0.0,22.58483,13.419462,50.51012340923846,85.59012676393206,57.780567875081154,83.51555704376943,Back Up Mode,True,False,False,False,82,0,30,2.8431,0.0,0.0
2025-07-09T18:00:00+02:00,2.6648,0.75,4.4724504,1.95,5.0,1.9185714285714286,14.1,0.0,0.0,0.0,14.354361,82,0.0,0.0,0.0,0.0,0.0,0.0,1.9148,1.9148,0.0,5.0,23.49615,9.0519283,52.54825633586695,57.73373706449812,58.90154098472683,70.98018167902416,Back Up Mode,True,False,False,False,82,0,30,1.9148,0.0,0.0
2025-07-09T19:00:00+02:00,1.2731,0.75,5.5927561,2.32,0.0,2.1614285714285715,13.1,0.0,0.0,0.0,14.354361,82,0.0,0.0,0.0,0.0,0.0,0.0,0.5231,0.5231,0.0,0.0,23.039125,9.6953784,51.52613710135834,61.83770007175316,58.339375405747084,72.82696503228892,Back Up Mode,True,False,False,False,82,0,30,0.5230999999999999,0.0,-1.1102230246251565e-16
2025-07-09T20:00:00+02:00,0.211,0.75,5.564693199999999,2.76,0.0,2.282857142857143,12.6,-0.57340426,0.0,0.57340426,13.744357,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.824354,9.5693753,51.0458098323585,61.034044805867815,58.07519540779718,72.46532016264052,Back Up Mode,False,False,False,False,78,0,30,0,0.0,0.034404259999999964
2025-07-09T21:00:00+02:00,0.0,0.5,5.5500764,2.75,0.0,2.4042857142857144,12.1,-0.53191489,0.0,0.53191489,13.17849,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.600476,9.4541876,50.54511510015934,60.29937080443274,57.79981330508764,72.13471686199473,Back Up Mode,False,False,False,False,75,0,30,0,0.0,0.03191489000000003
2025-07-09T22:00:00+02:00,0.0,0.5,4.9529535,2.31,0.0,2.452857142857143,11.9,-0.53191489,0.0,0.53191489,12.612623,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.371741,9.3454991,50.03355787001805,59.60614908714023,57.518456828509926,71.8227670892131,Back Up Mode,False,False,False,False,72,0,30,0,0.0,0.03191489000000003
2025-07-09T23:00:00+02:00,0.0,0.5,4.5649065,2.02,0.0,2.452857142857143,11.9,-0.53191489,0.0,0.53191489,12.046756,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.140628,9.2407919,49.51668233225756,58.938320338037144,57.23417528274166,71.52224415211671,Back Up Mode,False,False,False,False,69,0,30,0,0.0,0.03191489000000003
2025-07-10T00:00:00+02:00,0.0,0.5,4.4557402999999995,1.94,0.0,2.3800000000000003,12.2,-0.40557889,0.0,0.40557889,11.615289,66,0.11875585,0.0,0.5291452267057549,0.0,0.5291452267057549,0.0,0.0,0.0,0.0,0.0,21.908577,9.138597,48.99770899275324,58.28651518775413,56.948739946014285,71.22893183448936,Back Up Mode,False,False,False,False,66,0,30,0,0.0,0.02433474000000002
