Cas,FVE_vyroba_kW,Spotreba_kW,Cena_nakup_Kc_kWh,Cena_prodej_Kc_kWh,Pozadavek_TUV_kW,Pozadavek_topeni_kW,Venkovni_teplota_C,Baterie_vykon_kW,Baterie_nabijeni_kW,Baterie_vybijeni_kW,Baterie_SOC_kWh,Baterie_SOC_procenta,Sit_nakup_kW,Sit_prodej_kW,Naklady_nakup_Kc,Prijmy_prodej_Kc,Celkove_naklady_Kc,Ohrev_dolni_kW,Ohrev_horni_kW,Ohrev_celkem_kW,Odber_dolni_kW,Odber_horni_kW,Akumulace_dolni_kWh,Akumulace_horni_kWh,Akumulace_dolni_procenta,Akumulace_horni_procenta,Teplota_dolni_C,Teplota_horni_C,Rezim_menic,Horni_akumulace,Dolni_akumulace,Maximalni_ohrev,Blokovani_ohrevu,Cilovy_SOC_procenta,Rezervovany_vykon_W,Minimalni_SOC_procenta,FVE_prebytek_kW,Nevyuzita_FVE_kW,Energeticka_bilance_kW
2025-07-09T15:00:00+02:00,5.0698,0.75,3.5553097,0.8,1.0,1.9428571428571428,14.0,0.300612,0.300612,0.0,14.349122,82,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,23.505574,6.8605387,52.569332757651345,43.75692386191501,58.91313301670824,64.69061573786176,Back Up Mode,True,False,False,False,82,300,30,4.3198,0.0,0.01918799999999976
2025-07-09T16:00:00+02:00,4.3858,0.75,3.7393113999999996,1.41,0.0,1.7485714285714284,14.8,0.0,0.0,0.0,14.349122,82,0.0,0.0,0.0,0.0,0.0,0.0,3.6358,3.6358,0.0,0.0,22.418405,11.265394,50.13792015207944,71.85135294586622,57.5758560836437,77.33310882563981,Back Up Mode,True,False,False,False,82,0,30,3.6357999999999997,0.0,-4.440892098500626e-16
2025-07-09T17:00:00+02:00,3.5931,0.75,3.8762108,1.51,0.0,1.7485714285714284,14.8,0.0,0.0,0.0,14.349122,82,0.0,0.0,0.0,0.0,0.0,0.0,2.8431,2.8431,0.0,0.0,22.732447,13.442206,50.840263281325235,85.73518934864067,57.96214480472888,83.58083520688831,Back Up Mode,True,False,False,False,82,0,30,2.8431,0.0,0.0
2025-07-09T18:00:00+02:00,2.6648,0.75,4.4724504,1.95,5.0,1.9185714285714286,14.1,0.0,0.0,0.0,14.349122,82,0.0,0.0,0.0,0.0,0.0,0.0,1.9148,1.9148,0.0,5.0,23.631698,9.0861093,52.85140434308576,57.95174551542693,59.06827238869717,71.07828548194212,Back Up Mode,True,False,False,False,82,0,30,1.9148,0.0,0.0
2025-07-09T19:00:00+02:00,1.2731,0.75,5.5927561,2.32,0.0,2.1614285714285715,13.1,0.0,0.0,0.0,14.349122,82,0.0,0.0,0.0,0.0,0.0,0.0,0.5231,0.5231,0.0,0.0,23.167407,9.7361322,51.813034972680995,62.097630232001904,58.49716923497455,72.94393360440087,Back Up Mode,True,False,False,False,82,0,30,0.5230999999999999,0.0,-1.1102230246251565e-16
2025-07-09T20:00:00+02:00,0.211,0.75,5.564693199999999,2.76,0.0,2.282857142857143,12.6,-0.57340426,0.0,0.57340426,13.739117,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.948172,9.613866,51.322724135467496,61.31780913657019,58.22749827450713,72.5930141114566,Back Up Mode,False,False,False,False,78,0,30,0,0.0,0.034404259999999964
2025-07-09T21:00:00+02:00,0.0,0.5,5.5500764,2.75,0.0,2.4042857142857144,12.1,-0.53191489,0.0,0.53191489,13.17325,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.721465,9.5007618,50.81570245110068,60.59642382205213,57.948636348105374,72.26839071992346,Back Up Mode,False,False,False,False,75,0,30,0,0.0,0.03191489000000003
2025-07-09T22:00:00+02:00,0.0,0.5,4.9529535,2.31,0.0,2.452857142857143,11.9,-0.53191489,0.0,0.53191489,12.607383,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.490855,9.3931931,50.29995185393416,59.91034425576018,57.66497351966379,71.95965491509209,Back Up Mode,False,False,False,False,72,0,30,0,0.0,0.03191489000000003
2025-07-09T23:00:00+02:00,0.0,0.5,4.5649065,2.02,0.0,2.452857142857143,11.9,-0.53191489,0.0,0.53191489,12.041517,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.258424,9.2890442,49.78012865871273,59.24607637726221,57.379070762292,71.660734369768,Back Up Mode,False,False,False,False,69,0,30,0,0.0,0.03191489000000003
2025-07-10T00:00:00+02:00,0.0,0.5,4.4557402999999995,1.94,0.0,2.3800000000000003,12.2,-0.44015021,0.0,0.44015021,11.573272,66,0.086258799,0.0,0.38434680693389967,0.0,0.38434680693389967,0.0,0.0,0.0,0.0,0.0,22.025383,9.1870806,49.2589412214191,58.59574647213584,57.09241767178051,71.36808591246114,Back Up Mode,False,False,False,False,66,0,30,0,0.0,0.026409008999999983
2025-07-10T01:00:00+02:00,0.0,0.5,4.3012353999999995,1.82,0.0,2.4285714285714284,12.0,0.0,0.0,0.0,11.573272,66,0.5,0.0,2.1506176999999997,0.0,2.1506176999999997,0.0,0.0,0.0,0.0,0.0,21.792436,9.0865815,48.737964011592325,57.95475723511121,56.80588020637578,71.07964075580004,Back Up Mode,False,False,False,False,66,0,30,0,0.0,0.0
2025-07-10T02:00:00+02:00,0.0,0.5,4.1034851,1.68,0.0,2.4285714285714284,12.0,0.0,0.0,0.0,11.573272,66,0.5,0.0,2.05174255,0.0,2.05174255,0.0,0.0,0.0,0.0,0.0,21.55999,8.9871255,48.2181072694347,57.32042095192537,56.51995899818908,70.79418942836642,Back Up Mode,False,False,False,False,66,0,30,0,0.0,0.0
2025-07-10T03:00:00+02:00,0.0,0.5,4.0229596,1.62,0.0,2.4285714285714284,12.0,0.0,0.0,0.0,11.573272,66,0.5,0.0,2.0114798,0.0,2.0114798,0.0,0.0,0.0,0.0,0.0,21.328283,8.8884663,47.69990327300062,56.69116670652953,56.23494680015034,70.5110250179383,Back Up Mode,False,False,False,False,66,0,30,0,0.0,0.0
2025-07-10T04:00:00+02:00,0.0,0.5,4.0638213,1.65,0.0,2.4285714285714284,12.0,0.0,0.0,0.0,11.573272,66,0.5,0.0,2.03191065,0.0,2.03191065,0.0,0.0,0.0,0.0,0.0,21.09745,8.7904593,47.183653944715886,56.066072231523556,55.95100966959374,70.2297325041856,Back Up Mode,False,False,False,False,66,0,30,0,0.0,0.0
2025-07-10T05:00:00+02:00,0.0972,0.5,4.3838542,1.89,0.0,2.4285714285714284,12.0,0.0,0.0,0.0,11.573272,66,0.4028,0.0,1.76581647176,0.0,1.76581647176,0.0,0.0,0.0,0.0,0.0,20.867568,8.6930191,46.66953149218635,55.444592840628246,55.668242320702504,69.95006677828272,Back Up Mode,False,False,False,False,66,0,30,0,0.0,0.0
2025-07-10T06:00:00+02:00,0.463,1.25,4.646037,2.08,1.2,2.21,12.9,-0.83723404,0.0,0.83723404,10.682597,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,20.63868,7.3960954,46.1576320832958,47.17273634696644,55.386697645812696,66.2277313561349,Back Up Mode,False,False,False,False,61,0,30,0,0.0,0.05023404000000009
2025-07-10T07:00:00+02:00,1.207,1.25,4.654386000000001,2.09,0.05,2.0885714285714285,13.4,-0.045744681,0.0,0.045744681,10.633933,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,20.066394,7.6042523,44.87773595455011,48.50037343538228,54.682754775002564,66.82516804592203,Back Up Mode,False,False,False,False,61,0,30,0,0.0,0.0027446810000000266
2025-07-10T08:00:00+02:00,2.2565,1.25,5.1996392,2.03,0.0,1.9914285714285713,13.8,0.0,0.0,0.0,10.633933,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0065,1.0065,0.0,0.0,19.625948,8.7370054,43.892695030394144,55.72514007813122,54.14098226671678,70.07631303515905,Back Up Mode,True,False,False,False,61,0,30,1.0065,0.0,0.0
2025-07-10T09:00:00+02:00,3.0846,1.0,4.079031,1.66,0.0,1.8457142857142856,14.4,0.0,0.0,0.0,10.633933,61,0.0,0.0,0.0,0.0,0.0,0.0,2.0846,2.0846,0.0,0.0,19.566104,10.558958,43.75885617372343,67.34566212229929,54.06737089554788,75.30554795503468,Back Up Mode,True,False,False,False,61,0,30,2.0846,0.0,0.0
2025-07-10T10:00:00+02:00,3.8314,1.0,3.8207323,1.47,0.0,1.3600000000000003,16.4,0.040847043,0.040847043,0.0,10.672329,61,0.0,0.0,0.0,0.0,0.0,0.0,2.7879457,2.7879457,0.0,0.0,20.036722,12.538516,44.811375641818124,79.97140078131228,54.64625660299997,80.98713035159054,Back Up Mode,True,False,False,False,61,40,30,2.8314,0.0,0.002607257000000196
2025-07-10T11:00:00+02:00,5.2674,1.0,3.3945098,1.15,0.0,1.0442857142857145,17.7,0.251356,0.251356,0.0,10.908603,62,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,21.01621,15.203067,47.00196373824693,96.96606553456111,55.85108005603581,88.6347294905525,Back Up Mode,True,False,False,False,62,251,30,4.2674,0.0,0.016043999999999947
2025-07-10T12:00:00+02:00,6.2178,0.75,3.4172124,0.7,0.0,0.995714285714286,17.9,1.8311718,1.8311718,0.0,12.629905,72,0.0,0.0,0.0,0.0,0.0,1.0417319,2.478013,3.5197449,0.0,0.0,23.678794,15.67875,52.95673277690976,100.0,59.12620302730038,90.0,Back Up Mode,True,True,False,False,72,1831,30,5.4678,0.0,0.11688330000000047
2025-07-10T13:00:00+02:00,6.241,0.75,2.6193232999999996,0.57,0.0,0.7528571428571432,18.9,0.0,0.0,0.0,12.629905,72,0.0,0.0,0.0,0.0,0.0,3.6756204,1.8153796,5.491,0.0,0.0,28.776362,15.67875,64.35725200893343,100.0,65.39648860491339,90.0,Back Up Mode,True,True,False,False,72,0,30,5.491,0.0,-4.440892098500626e-16
2025-07-10T14:00:00+02:00,5.9865,0.75,2.6166371,0.57,0.0,0.7528571428571432,18.9,0.0,0.0,0.0,12.629905,72,0.0,0.0,0.0,0.0,0.0,4.0481489,1.1883511,5.2365,0.0,0.0,33.604267,15.67875,75.15468007715795,100.0,71.33507404243687,90.0,Back Up Mode,True,True,False,False,72,0,30,5.2365,0.0,2.220446049250313e-16
