Cas,FVE_vyroba_kW,Spotreba_kW,Cena_nakup_Kc_kWh,Cena_prodej_Kc_kWh,Pozadavek_TUV_kW,Pozadavek_topeni_kW,Venkovni_teplota_C,Baterie_vykon_kW,Baterie_nabijeni_kW,Baterie_vybijeni_kW,Baterie_SOC_kWh,Baterie_SOC_procenta,Sit_nakup_kW,Sit_prodej_kW,Naklady_nakup_Kc,Prijmy_prodej_Kc,Celkove_naklady_Kc,Ohrev_dolni_kW,Ohrev_horni_kW,Ohrev_celkem_kW,Odber_dolni_kW,Odber_horni_kW,Akumulace_dolni_kWh,Akumulace_horni_kWh,Akumulace_dolni_procenta,Akumulace_horni_procenta,Teplota_dolni_C,Teplota_horni_C,Rezim_menic,Horni_akumulace,Dolni_akumulace,Maximalni_ohrev,Blokovani_ohrevu,Cilovy_SOC_procenta,Rezervovany_vykon_W,Minimalni_SOC_procenta,FVE_prebytek_kW,Nevyuzita_FVE_kW,Energeticka_bilance_kW
2025-07-09T16:00:00+02:00,4.3858,0.75,3.737448,1.4,0.0,1.7485714285714284,14.8,0.0,0.0,0.0,14.268,82,0.0,0.0,0.0,0.0,0.0,0.0,3.6358,3.6358,0.0,0.0,24.563209,10.783399,54.93469368230431,68.77716016901857,60.21408152526737,75.94972207605835,Back Up Mode,True,False,False,False,82,0,30,3.6357999999999997,0.0,-4.440892098500626e-16
2025-07-09T17:00:00+02:00,3.5931,0.75,3.8742384999999997,1.51,0.0,1.7485714285714284,14.8,0.0,0.0,0.0,14.268,82,0.0,0.0,0.0,0.0,0.0,0.0,2.8431,2.8431,0.0,0.0,24.46871,13.366462,54.72335022069536,85.25208961173563,60.09784262138245,83.36344032528103,Back Up Mode,True,False,False,False,82,0,30,2.8431,0.0,0.0
2025-07-09T18:00:00+02:00,2.6648,0.75,4.4699941,1.95,5.0,1.9185714285714286,14.1,0.0,0.0,0.0,14.268,82,0.0,0.0,0.0,0.0,0.0,0.0,1.9148,1.9148,0.0,5.0,25.127487,9.2463166,56.19668022004304,58.97355720322092,60.90817412102368,71.53810074144941,Back Up Mode,True,False,False,False,82,0,30,1.9148,0.0,0.0
2025-07-09T19:00:00+02:00,1.2731,0.75,5.589900500000001,2.32,0.0,2.1614285714285715,13.1,0.0,0.0,0.0,14.268,82,0.0,0.5231,0.0,1.213592,-1.213592,0.0,0.0,0.0,0.0,0.0,24.520738,9.5098891,54.83970888714252,60.654638284302,60.161839887928394,72.2945872279359,Feedin Priority,False,False,False,False,82,0,30,0.5230999999999999,0.0,-1.1102230246251565e-16
2025-07-09T20:00:00+02:00,0.211,0.75,5.5613536,2.76,0.0,2.282857142857143,12.6,-0.57340426,0.0,0.57340426,13.657995,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.066076,9.6209437,53.82287441331689,61.36295112811927,59.60258092732429,72.61332800765368,Back Up Mode,False,False,False,False,78,0,30,0,0.0,0.034404259999999964
2025-07-09T21:00:00+02:00,0.0,0.5,5.546748899999999,2.75,0.0,2.4042857142857144,12.1,-0.53191489,0.0,0.53191489,13.092129,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.700566,9.6432563,53.005425036575474,61.50526221797018,59.15298377011651,72.67736799808658,Back Up Mode,False,False,False,False,75,0,30,0,0.0,0.03191489000000003
2025-07-09T22:00:00+02:00,0.0,0.5,4.95011,2.31,0.0,2.452857142857143,11.9,-0.53191489,0.0,0.53191489,12.526262,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.387508,9.614016,52.30528258634454,61.3187658454915,58.76790542248949,72.59344463047118,Back Up Mode,False,False,False,False,71,0,30,0,0.0,0.03191489000000003
2025-07-09T23:00:00+02:00,0.0,0.5,4.5623776,2.02,0.0,2.452857142857143,11.9,-0.53191489,0.0,0.53191489,11.960395,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.105496,9.554908,51.67457334820166,60.941771506019286,58.421015341510916,72.42379717770868,Back Up Mode,False,False,False,False,68,0,30,0,0.0,0.03191489000000003
2025-07-10T00:00:00+02:00,0.0,0.5,4.453296099999999,1.94,0.0,2.3800000000000003,12.2,-0.53191489,0.0,0.53191489,11.394528,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.842047,9.4785772,51.085379561839744,60.454929123814075,58.096958759011855,72.20471810571634,Back Up Mode,False,False,False,False,65,0,30,0,0.0,0.03191489000000003
2025-07-10T01:00:00+02:00,0.0,0.5,4.2989242999999995,1.82,0.0,2.4285714285714284,12.0,-0.53191489,0.0,0.53191489,10.828661,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.589879,9.3923962,50.521415307963984,59.905261580164236,57.78677841938019,71.95736771107391,Back Up Mode,False,False,False,False,62,0,30,0,0.0,0.03191489000000003
