Cas,FVE_vyroba_kW,Spotreba_kW,Cena_nakup_Kc_kWh,Cena_prodej_Kc_kWh,Pozadavek_TUV_kW,Pozadavek_topeni_kW,Venkovni_teplota_C,Baterie_vykon_kW,Baterie_nabijeni_kW,Baterie_vybijeni_kW,Baterie_SOC_kWh,Baterie_SOC_procenta,Sit_nakup_kW,Sit_prodej_kW,Naklady_nakup_Kc,Prijmy_prodej_Kc,Celkove_naklady_Kc,Ohrev_dolni_kW,Ohrev_horni_kW,Ohrev_celkem_kW,Odber_dolni_kW,Odber_horni_kW,Akumulace_dolni_kWh,Akumulace_horni_kWh,Akumulace_dolni_procenta,Akumulace_horni_procenta,Teplota_dolni_C,Teplota_horni_C,Rezim_menic,Horni_akumulace,Dolni_akumulace,Maximalni_ohrev,Blokovani_ohrevu,Cilovy_SOC_procenta,Rezervovany_vykon_W,Minimalni_SOC_procenta,FVE_prebytek_kW,Nevyuzita_FVE_kW,Energeticka_bilance_kW
2025-07-09T13:00:00+02:00,4.1616,0.75,2.8185618999999997,0.72,0.0,1.9428571428571428,14.0,0.0,0.0,0.0,14.268,82,0.6834,0.0,1.9262052024599998,0.0,1.9262052024599998,0.095,4.0,4.095,0.0,0.0,0.0,3.7082684,0.0,23.651556405963486,30.0,55.643200382683574,Back Up Mode,True,False,True,False,82,0,40,3.4116,0.0,-4.440892098500626e-16
2025-07-09T14:00:00+02:00,5.2364,0.75,2.5489376,0.52,0.0,1.8699999999999999,14.3,0.0,0.0,0.0,14.268,82,0.0,0.0,0.0,0.0,0.0,0.4864,4.0,4.4864,0.0,0.0,1.45572,6.5174918,3.255663064512622,41.56895033086183,31.79061468548194,63.706027648887826,Back Up Mode,True,True,True,False,82,0,40,4.4864,0.0,-4.440892098500626e-16
2025-07-09T15:00:00+02:00,5.0698,0.75,3.5553097,0.8,1.0,1.8942857142857144,14.2,0.0,0.0,0.0,14.268,82,0.0,0.0,0.0,0.0,0.0,0.3198,4.0,4.3198,0.0,1.0,3.3677313,7.6756638,7.531804471061108,48.95584022961014,34.14249245908361,67.03012810332456,Back Up Mode,True,True,True,False,82,0,40,4.3198,0.0,0.0
2025-07-09T16:00:00+02:00,4.3858,0.75,3.7393113999999996,1.41,0.0,1.8942857142857144,14.2,0.0,0.0,0.0,14.268,82,0.0,0.0,0.0,0.0,0.0,0.0,3.6358,3.6358,0.0,0.0,5.0514775,9.362589,11.297439561156375,59.715149485768954,36.21359175863601,71.87181726859603,Back Up Mode,True,False,True,False,82,0,40,3.6357999999999997,0.0,-4.440892098500626e-16
2025-07-09T17:00:00+02:00,3.5931,0.75,3.8762108,1.51,0.0,1.8457142857142856,14.4,0.0,0.0,0.0,14.268,82,0.0,0.0,0.0,0.0,0.0,0.0,2.8431,2.8431,0.0,0.0,7.0072745,9.9654453,15.671506040001615,63.56020282229132,38.61932832200089,73.6020912700311,Back Up Mode,True,False,False,False,82,0,30,2.8431,0.0,0.0
2025-07-09T18:00:00+02:00,2.6648,0.75,4.4724504,1.95,5.0,1.9914285714285713,13.8,0.0,0.0,0.0,14.268,82,0.0,0.0,0.0,0.0,0.0,0.0,1.9148,1.9148,0.0,5.0,8.8897077,4.7024339,19.881497137638732,29.992403093358842,40.9348234257013,58.49658139201148,Back Up Mode,True,False,False,False,82,0,30,1.9148,0.0,0.0
2025-07-09T19:00:00+02:00,1.2731,0.75,5.5927561,2.32,0.0,2.1614285714285715,13.1,0.0,0.0,0.0,14.268,82,0.0,0.0,0.0,0.0,0.0,0.0,0.5231,0.5231,0.0,0.0,9.0244411,4.8344682,20.182823322575537,30.83452571155226,41.10055282741655,58.87553657019852,Back Up Mode,True,False,False,False,82,0,30,0.5230999999999999,0.0,-1.1102230246251565e-16
2025-07-09T20:00:00+02:00,0.211,0.75,5.564693199999999,2.76,0.0,2.3800000000000003,12.2,-0.57340426,0.0,0.57340426,13.657995,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1800963,4.4209599,20.530940326834134,28.197145180578804,41.29201717975877,57.68871533126046,Back Up Mode,False,False,False,False,78,0,30,0,0.0,0.034404259999999964
2025-07-09T21:00:00+02:00,0.0,0.5,5.5500764,2.75,0.0,2.477142857142857,11.8,-0.53191489,0.0,0.53191489,13.092129,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19746,4.1487879,20.569773589242615,26.461215977038986,41.31337547408344,56.90754718966755,Back Up Mode,False,False,False,False,75,0,30,0,0.0,0.03191489000000003
2025-07-09T22:00:00+02:00,0.0,0.5,4.9529535,2.31,0.0,2.477142857142857,11.8,-0.53191489,0.0,0.53191489,12.526262,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1345193,3.9591773,20.429009079416158,25.251868293071833,41.23595499367889,56.363340731882325,Back Up Mode,False,False,False,False,71,0,30,0,0.0,0.03191489000000003
