Cas,FVE_vyroba_kW,Spotreba_kW,Cena_nakup_Kc_kWh,Cena_prodej_Kc_kWh,Pozadavek_TUV_kW,Pozadavek_topeni_kW,Venkovni_teplota_C,Baterie_vykon_kW,Baterie_nabijeni_kW,Baterie_vybijeni_kW,Baterie_SOC_kWh,Baterie_SOC_procenta,Sit_nakup_kW,Sit_prodej_kW,Naklady_nakup_Kc,Prijmy_prodej_Kc,Celkove_naklady_Kc,Ohrev_dolni_kW,Ohrev_horni_kW,Ohrev_celkem_kW,Odber_dolni_kW,Odber_horni_kW,Akumulace_dolni_kWh,Akumulace_horni_kWh,Akumulace_dolni_procenta,Akumulace_horni_procenta,Teplota_dolni_C,Teplota_horni_C,Rezim_menic,Horni_akumulace,Dolni_akumulace,Maximalni_ohrev,Blokovani_ohrevu,Cilovy_SOC_procenta,Rezervovany_vykon_W,Minimalni_SOC_procenta,FVE_prebytek_kW,Nevyuzita_FVE_kW,Energeticka_bilance_kW
2025-07-09T14:00:00+02:00,5.2364,0.75,2.5489376,0.52,0.0,1.8699999999999999,14.3,1.5315791,1.5315791,0.0,15.377425,88,1.1429395,0.0,2.9132814660751998,0.0,2.9132814660751998,0.0,4.0,4.0,0.0,0.0,10.238035,5.4129331,22.89698046512206,34.52400924818624,42.593339255817135,60.53580416168381,Back Up Mode,True,False,False,False,88,1531,30,4.4864,0.0,0.09776039999999941
2025-07-09T15:00:00+02:00,5.0698,0.75,3.5553097,0.8,1.0,1.8942857142857144,14.2,0.300612,0.300612,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,10.406828,7.9777696,23.274479665276125,50.88268898987483,42.80096381590187,67.89721004544367,Back Up Mode,True,False,False,False,90,0,30,4.3198,0.0,0.01918799999999976
2025-07-09T16:00:00+02:00,4.3858,0.75,3.7393113999999996,1.41,0.0,1.8942857142857144,14.2,0.0,0.0,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,0.0,3.6358,3.6358,0.0,0.0,11.290498,10.441271,25.250774406172635,66.59504743681735,43.887925923394945,74.96777134656782,Back Up Mode,True,False,False,False,90,0,30,3.6357999999999997,0.0,-4.440892098500626e-16
2025-07-09T17:00:00+02:00,3.5931,0.75,3.8762108,1.51,0.0,1.8457142857142856,14.4,0.0,0.0,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,0.0,2.8431,2.8431,0.0,0.0,12.769899,11.492815,28.559399137098254,73.3018576098222,45.70766952540404,77.98583592442,Back Up Mode,True,False,False,False,90,0,30,2.8431,0.0,0.0
2025-07-09T18:00:00+02:00,2.6648,0.75,4.4724504,1.95,5.0,1.9914285714285713,13.8,0.0,0.0,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,0.0,1.9148,1.9148,0.0,5.0,14.364731,6.4873068,32.12618096087123,41.37642860559674,47.669399528479175,63.61939287251853,Back Up Mode,True,False,False,False,90,0,30,1.9148,0.0,0.0
2025-07-09T19:00:00+02:00,1.2731,0.75,5.5927561,2.32,0.0,2.1614285714285715,13.1,0.0,0.0,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,0.0,0.5231,0.5231,0.0,0.0,14.322003,6.7653769,32.03062139486918,43.14997624172845,47.61684176717805,64.4174893087778,Back Up Mode,True,False,False,False,90,0,30,0.5230999999999999,0.0,-1.1102230246251565e-16
2025-07-09T20:00:00+02:00,0.211,0.75,5.564693199999999,2.76,0.0,2.3800000000000003,12.2,-0.57340426,0.0,0.57340426,15.049995,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.364467,6.4329227,32.12559053479407,41.02956358128039,47.66907479413675,63.46330361157618,Back Up Mode,False,False,False,False,86,0,30,0,0.0,0.034404259999999964
2025-07-09T21:00:00+02:00,0.0,0.5,5.5500764,2.75,0.0,2.477142857142857,11.8,-0.53191489,0.0,0.53191489,14.484129,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.306163,6.2039304,31.995195830240075,39.5690370724707,47.59735770663204,62.806066682611814,Back Up Mode,False,False,False,False,83,0,30,0,0.0,0.03191489000000003
2025-07-09T22:00:00+02:00,0.0,0.5,4.9529535,2.31,0.0,2.477142857142857,11.8,-0.53191489,0.0,0.53191489,13.918262,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18948,6.0354327,31.73423868645107,38.49434872040182,47.45383127754809,62.32245692418082,Back Up Mode,False,False,False,False,79,0,30,0,0.0,0.03191489000000003
2025-07-09T23:00:00+02:00,0.0,0.5,4.5649065,2.02,0.0,2.501428571428572,11.7,-0.53191489,0.0,0.53191489,13.352395,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.039136,5.9023726,31.39799998136281,37.64568348879853,47.26889998974954,61.94055756995934,Back Up Mode,False,False,False,False,76,0,30,0,0.0,0.03191489000000003
