Cas,FVE_vyroba_kW,Spotreba_kW,Cena_nakup_Kc_kWh,Cena_prodej_Kc_kWh,Pozadavek_TUV_kW,Pozadavek_topeni_kW,Venkovni_teplota_C,Baterie_vykon_kW,Baterie_nabijeni_kW,Baterie_vybijeni_kW,Baterie_SOC_kWh,Baterie_SOC_procenta,Sit_nakup_kW,Sit_prodej_kW,Naklady_nakup_Kc,Prijmy_prodej_Kc,Celkove_naklady_Kc,Ohrev_dolni_kW,Ohrev_horni_kW,Ohrev_celkem_kW,Odber_dolni_kW,Odber_horni_kW,Akumulace_dolni_kWh,Akumulace_horni_kWh,Akumulace_dolni_procenta,Akumulace_horni_procenta,Teplota_dolni_C,Teplota_horni_C,Rezim_menic,Horni_akumulace,Dolni_akumulace,Maximalni_ohrev,Blokovani_ohrevu,Cilovy_SOC_procenta,Rezervovany_vykon_W,Minimalni_SOC_procenta,FVE_prebytek_kW,Nevyuzita_FVE_kW,Energeticka_bilance_kW
2025-07-10T07:00:00+02:00,0.6151,1.25,4.6517845,2.08,0.05,2.064285714285714,13.5,-0.67542553,0.0,0.67542553,12.678044,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,6.7901283,4.0118628,15.185866725477345,25.58789954556326,38.35222669901254,56.51455479550347,Back Up Mode,False,False,False,False,72,0,30,0,0.0,0.04052553000000003
2025-07-10T08:00:00+02:00,1.4215,1.25,5.197110299999999,2.03,0.0,1.9185714285714286,14.1,0.0,0.0,0.0,12.678044,72,0.0,0.0,0.0,0.0,0.0,0.0,0.1715,0.1715,0.0,0.0,6.9911639,3.7380981,15.63547528864343,23.841812006696962,38.599511408753884,55.728815403013634,Back Up Mode,True,False,False,False,72,0,30,0.17149999999999999,0.0,-2.7755575615628914e-17
2025-07-10T09:00:00+02:00,2.8225,1.0,4.0769014,1.66,0.0,1.6757142857142857,15.1,0.0,0.0,0.0,12.678044,72,0.0,0.0,0.0,0.0,0.0,0.0,1.8225,1.8225,0.0,0.0,7.0882991,5.2209581,15.852714512466726,33.29958128039544,38.7189929818567,59.98481157617795,Back Up Mode,True,False,False,False,72,0,30,1.8224999999999998,0.0,-2.220446049250313e-16
2025-07-10T10:00:00+02:00,4.8034,1.0,3.8188084,1.46,0.0,1.3842857142857141,16.3,0.0,0.0,0.0,12.678044,72,0.0,0.0,0.0,0.0,0.0,0.0,3.8034,3.8034,0.0,0.0,7.5987968,8.2584878,16.99442343067122,52.67312636530335,39.34693288686917,68.7029068643865,Back Up Mode,True,False,False,False,72,0,30,3.8034,0.0,0.0
2025-07-10T11:00:00+02:00,6.244,1.0,3.3929367999999998,1.15,0.0,1.1171428571428574,17.4,0.0,0.0,0.0,12.678044,72,0.0,0.0,0.0,0.0,0.0,1.244,4.0,5.244,0.0,0.0,10.160792,10.657835,22.724229398919668,67.97630550904887,42.498326169405814,75.58933747907199,Back Up Mode,True,True,False,False,72,0,30,5.244,0.0,0.0
2025-07-10T12:00:00+02:00,6.9598,0.75,3.4161234,0.7,0.0,1.0442857142857145,17.7,0.0,0.0,0.0,12.678044,72,0.0,0.0,0.0,0.0,0.0,2.2098,4.0,6.2097999999999995,0.0,0.0,14.05447,12.663325,31.432293896010712,80.76744000637805,47.28776164280589,81.34534800287014,Back Up Mode,True,True,False,False,72,0,30,6.2098,0.0,0.0
2025-07-10T13:00:00+02:00,7.1532,0.75,2.6183674,0.57,0.0,1.7,15.0,0.0,0.0,0.0,12.678044,72,0.0,0.0,0.0,0.0,0.0,2.4032,4.0,6.4032,0.0,0.0,18.226623,14.555146,40.763157263688235,92.83358686119747,52.41973649502853,86.77511408753887,Back Up Mode,True,True,False,False,72,0,30,6.4032,0.0,0.0
2025-07-10T14:00:00+02:00,6.5939,0.75,2.6156933,0.57,0.0,1.0199999999999998,17.8,0.0,0.0,0.0,12.678044,72,0.0,0.0,0.0,0.0,0.0,2.5662896,3.2776104,5.8439,0.0,0.0,22.579236,15.67875,50.49761263849759,100.0,57.77368695117369,90.0,Back Up Mode,True,True,False,False,72,0,30,5.8439,0.0,-4.440892098500626e-16
2025-07-10T15:00:00+02:00,5.9642,0.75,3.7505069,0.95,1.0,1.3600000000000003,16.4,0.0,0.0,0.0,12.678044,72,0.0,0.0,0.0,0.0,0.0,2.2635687,2.9506313,5.2142,0.0,1.0,26.403274,15.67875,59.04992989311574,100.0,62.477461441213656,90.0,Back Up Mode,True,True,False,False,72,0,30,5.2142,0.0,0.0
2025-07-10T16:00:00+02:00,5.0684,0.75,3.7273202999999997,1.4,0.0,1.3600000000000003,16.4,0.0,0.0,0.0,12.678044,72,0.0,0.0,0.0,0.0,0.0,2.8381461,1.4802539,4.3184,0.0,0.0,30.320138,15.67875,67.80984900772512,100.0,67.29541695424882,90.0,Back Up Mode,True,True,False,False,72,0,30,4.3184,0.0,-2.220446049250313e-16
2025-07-10T17:00:00+02:00,4.2731,0.75,4.0384476,1.63,0.0,1.457142857142857,16.0,0.0,0.0,0.0,12.678044,72,0.0,0.0,0.0,0.0,0.0,2.5246416,0.99845837,3.5230999699999996,0.0,0.0,33.43005,15.67875,74.76505030487331,100.0,71.12077766768033,90.0,Back Up Mode,True,True,False,False,72,0,30,3.5231000000000003,0.0,3.0000000483809686e-08
2025-07-10T18:00:00+02:00,3.2318,0.75,4.4270754,1.92,5.0,1.7242857142857142,14.9,-1.6151064,0.0,1.6151064,10.959846,62,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,33.623535,14.062828,75.19777223494037,89.69355337638522,71.3587747292172,85.36209901937336,Back Up Mode,True,False,False,False,62,0,30,2.4818,0.0,0.09690639999999995
2025-07-10T19:00:00+02:00,1.6063,0.75,5.4253889,2.2,0.0,1.967142857142857,13.9,-0.93004997,0.0,0.93004997,9.9704308,57,0.0,0.0,0.0,0.0,0.0,0.0,1.730547,1.730547,0.0,0.0,33.328854,15.67875,74.53872925448147,100.0,70.99630108996482,90.0,Back Up Mode,True,False,False,False,57,0,30,0.8563000000000001,0.0,0.055802969999999785
2025-07-10T20:00:00+02:00,0.211,0.75,5.389981299999999,2.63,0.0,2.234285714285714,12.8,-1.2418828,0.0,1.2418828,8.6492789,49,0.0,0.0,0.0,0.0,0.0,0.0,0.62836984,0.62836984,0.0,0.0,33.535088,15.67875,74.99996384385766,100.0,71.24998011412171,90.0,Back Up Mode,True,False,False,False,49,0,30,0,0.0,0.07451296000000007
2025-07-10T21:00:00+02:00,0.0,0.5,5.3879000999999995,2.63,0.0,2.3314285714285714,12.4,-1.1734064,0.0,1.1734064,7.4009742,42,0.0,0.0,0.0,0.0,0.0,0.0,0.60300202,0.60300202,0.0,0.0,33.71534,15.67875,75.40309066680747,100.0,71.4716998667441,90.0,Back Up Mode,True,False,False,False,42,0,30,0,0.0,0.07040437999999993
2025-07-10T22:00:00+02:00,0.0,0.5,5.0314704,2.37,0.0,2.307142857142857,12.5,-1.1498192,0.0,1.1498192,6.1777623,35,0.0,0.0,0.0,0.0,0.0,0.0,0.58083004,0.58083004,0.0,0.0,33.872884,15.67875,75.7554319012726,100.0,71.66548754569993,90.0,Back Up Mode,True,False,False,False,35,0,30,0,0.0,0.06898916
2025-07-10T23:00:00+02:00,0.0,0.5,4.6446334,2.08,0.0,2.4042857142857144,12.1,-3.3536966,0.0,3.3536966,2.61,15,0.0,0.0,0.0,0.0,0.0,2.0910235,0.56145128,2.65247478,0.0,0.0,36.101604,15.67875,80.73988041138485,100.0,74.40693422626167,90.0,Back Up Mode,True,True,False,False,15,0,30,0,0.0,0.20122182000000022
