Cas,FVE_vyroba_kW,Spotreba_kW,Cena_nakup_Kc_kWh,Cena_prodej_Kc_kWh,Pozadavek_TUV_kW,Pozadavek_topeni_kW,Venkovni_teplota_C,Baterie_vykon_kW,Baterie_nabijeni_kW,Baterie_vybijeni_kW,Baterie_SOC_kWh,Baterie_SOC_procenta,Sit_nakup_kW,Sit_prodej_kW,Naklady_nakup_Kc,Prijmy_prodej_Kc,Celkove_naklady_Kc,Ohrev_dolni_kW,Ohrev_horni_kW,Ohrev_celkem_kW,Odber_dolni_kW,Odber_horni_kW,Akumulace_dolni_kWh,Akumulace_horni_kWh,Akumulace_dolni_procenta,Akumulace_horni_procenta,Teplota_dolni_C,Teplota_horni_C,Rezim_menic,Horni_akumulace,Dolni_akumulace,Maximalni_ohrev,Blokovani_ohrevu,Cilovy_SOC_procenta,Rezervovany_vykon_W,Minimalni_SOC_procenta,FVE_prebytek_kW,Nevyuzita_FVE_kW,Energeticka_bilance_kW
2025-07-10T12:00:00+02:00,6.9598,0.75,3.4161234,0.7,0.0,0.9714285714285714,18.0,-0.56218027,0.0,0.56218027,15.66,90,0.0,0.0,0.0,0.0,0.0,2.7382495,4.0,6.7382495,0.0,0.0,23.31539,12.437678,52.1439933900111,79.32825001993143,58.679196364506105,80.69771250896915,Back Up Mode,True,True,False,False,90,0,30,6.2098,0.0,0.03373077000000002
2025-07-10T13:00:00+02:00,7.1532,0.75,2.6183674,0.57,0.0,1.8699999999999999,14.3,0.0,0.0,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,2.4032,4.0,6.4032,0.0,0.0,26.25609,15.53532,58.72075840925398,99.08519492944272,62.29641712508969,89.58833771824922,Back Up Mode,True,True,False,False,90,0,30,6.4032,0.0,0.0
2025-07-10T14:00:00+02:00,6.5939,0.75,2.6156933,0.57,0.0,1.3600000000000003,16.4,0.0,0.0,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,4.2444946,1.5994054,5.8439000000000005,0.0,0.0,31.556678,15.67875,70.575324240457,100.0,68.81642833225135,90.0,Back Up Mode,True,True,False,False,90,0,30,5.8439,0.0,-6.661338147750939e-16
2025-07-10T15:00:00+02:00,5.9642,0.75,3.7505069,0.95,1.0,1.6514285714285717,15.2,0.0,0.0,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,3.3678428,1.8463572,5.2142,0.0,1.0,35.354013,15.67875,79.06792123924868,100.0,73.48735668158677,90.0,Back Up Mode,True,True,False,False,90,0,30,5.2142,0.0,0.0
2025-07-10T16:00:00+02:00,5.0684,0.75,3.7273202999999997,1.4,0.0,1.6028571428571428,15.4,0.0,0.0,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,4.109826,0.208574,4.3184,0.0,0.0,39.414943,15.50806,88.15003854791466,98.91132902814319,78.48252120135307,89.51009806266444,Back Up Mode,True,True,False,False,90,0,30,4.3184,0.0,-4.163336342344337e-16
2025-07-10T17:00:00+02:00,4.2731,0.75,4.0384476,1.63,0.0,1.6757142857142857,15.1,0.0,0.0,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,3.5231,0.0,3.5231,0.0,0.0,42.328561,15.67875,94.6662356920764,100.0,82.06642963064202,90.0,Back Up Mode,False,True,False,False,90,0,30,3.5231000000000003,0.0,4.440892098500626e-16
2025-07-10T18:00:00+02:00,3.2318,0.75,4.4270754,1.92,5.0,1.7971428571428572,14.6,0.0,0.0,0.0,15.66,90,0.0,0.0,0.0,0.0,0.0,0.0,2.4818,2.4818,0.0,5.0,41.401012,13.639193,92.59180721693996,86.9915841505222,80.92549396931699,84.14621286773499,Back Up Mode,True,False,False,False,90,0,30,2.4818,0.0,0.0
2025-07-10T19:00:00+02:00,1.6063,0.75,5.4253889,2.2,0.0,2.015714285714286,13.7,0.0,0.0,0.0,15.66,90,0.0,0.31814261,0.0,0.699913742,-0.699913742,0.0,0.53815739,0.53815739,0.0,0.0,40.004937,15.14458,89.46953795307778,96.5930319700231,79.20824587419278,88.4668643865104,Feedin Priority,True,False,False,False,90,0,30,0.8563000000000001,0.0,1.1102230246251565e-16
2025-07-10T20:00:00+02:00,0.211,0.75,5.389981299999999,2.63,0.0,2.282857142857143,12.6,-3.2325537,0.0,3.2325537,12.221113,70,0.0,2.4996005,0.0,6.573949315,-6.573949315,0.0,0.0,0.0,0.0,0.0,39.216804,15.495249,87.70690812177538,98.82961970820377,78.23879946697647,89.47332886869171,Feedin Priority,False,False,False,False,70,0,30,0,0.0,0.19395319999999971
2025-07-10T21:00:00+02:00,0.0,0.5,5.3879000999999995,2.63,0.0,2.3800000000000003,12.2,-0.53191489,0.0,0.53191489,11.655246,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.628607,15.645353,86.39142763956923,99.7869919476999,77.51528520176308,89.90414637646495,Back Up Mode,False,False,False,False,66,0,30,0,0.0,0.03191489000000003
2025-07-10T22:00:00+02:00,0.0,0.5,5.0314704,2.37,0.0,2.3557142857142854,12.3,-0.53191489,0.0,0.53191489,11.089379,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.157592,15.67875,85.3380202958964,100.0,76.93591116274303,90.0,Back Up Mode,False,False,False,False,63,0,30,0,0.0,0.03191489000000003
2025-07-10T23:00:00+02:00,0.0,0.5,4.6446334,2.08,0.0,2.3800000000000003,12.2,-7.9706165,0.0,7.9706165,2.61,15,0.0,0.0,0.0,0.0,0.0,6.9579706,0.034408847,6.992379447,0.0,0.0,44.713472,15.67875,99.99999950300835,100.0,84.99999972665461,90.0,Manual,False,True,False,False,15,0,30,0,0.0,0.47823705299999986
